
SESSION 2 initiated 25-Aug-2017 17:13:54 for SUBJECT number 23

session	trial	pair	onset	dur	cue         	associate   
2	1	6	2008  	2002  	HAMMER      	pici22.jpg  
2	2	1	10014 	2002  	PUZZLE      	pici17.jpg  
2	3	7	18004 	2002  	ISLAND      	pico16.jpg  
2	4	8	26011 	2002  	PIN         	pico20.jpg  
2	5	4	34018 	1985  	BELL        	pici30.jpg  
2	6	5	42008 	2002  	PEBBLE      	pici18.jpg  
2	7	3	50015 	2002  	RAINBOW     	pico14.jpg  
2	8	2	58005 	2002  	CURTAIN     	pico11.jpg  


SESSION 2 ended 25-Aug-2017 17:15:45 for SUBJECT number 23




******************************************************************************


SESSION 3 ended 25-Aug-2017 17:18:15 for SUBJECT number 23




******************************************************************************
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
10	14	0		16.187	  NaN	0.0091		1		215		  NaN
10	15	0		16.187	  NaN	0.0105		1		216		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
11	1	0		16.302	  NaN	0.0154		1		223		  NaN
11	2	0		16.302	  NaN	-0.0001		1		224		  NaN
11	3	1		16.302	  NaN	0.0237		1		225		  NaN
11	4	0		16.302	  NaN	0.0073		1		226		  NaN
11	5	0		16.302	  NaN	0.0033		1		227		  NaN
11	6	1		16.302	  NaN	0.0070		1		228		  NaN
11	7	0		16.302	  NaN	0.0441		1		229		  NaN
11	8	0		16.302	  NaN	0.0101		1		230		  NaN
11	9	1		16.302	  NaN	0.0121		1		231		  NaN
11	10	0		16.302	  NaN	0.0184		1		232		  NaN
11	11	0		16.302	  NaN	-0.0033		1		233		  NaN
11	12	1		16.302	  NaN	0.0005		1		234		  NaN
11	13	0		16.302	  NaN	0.0212		1		235		  NaN
11	14	0		16.302	  NaN	0.0036		1		236		  NaN
11	15	0		16.302	  NaN	0.0032		1		237		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
12	1	0		16.375	  NaN	0.0175		1		244		  NaN
12	2	0		16.375	  NaN	0.0026		1		245		  NaN
12	3	1		16.375	  NaN	0.0042		1		246		  NaN
12	4	0		16.375	  NaN	0.0274		1		247		  NaN
12	5	0		16.375	  NaN	0.0076		1		248		  NaN
12	6	1		16.375	  NaN	0.0093		1		249		  NaN
12	7	0		16.375	  NaN	0.0131		1		250		  NaN
12	8	0		16.375	  NaN	0.0108		1		251		  NaN
12	9	1		16.375	  NaN	0.0144		1		252		  NaN
12	10	0		16.375	  NaN	0.0188		1		253		  NaN
12	11	0		16.375	  NaN	0.0009		1		254		  NaN
12	12	1		16.375	  NaN	0.0026		1		255		  NaN
12	13	0		16.375	  NaN	0.0259		1		256		  NaN
12	14	0		16.375	  NaN	0.0062		1		257		  NaN
12	15	0		16.375	  NaN	0.0078		1		258		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
13	1	0		16.156	  NaN	0.0030		1		265		  NaN
