
SESSION 2 initiated 02-Aug-2017 17:02:12 for SUBJECT number 19

session	trial	pair	onset	dur	cue         	associate   
2	1	2	2001  	2002  	PUZZLE      	pici17.jpg  
2	2	8	10008 	2002  	HAMMER      	pici18.jpg  
2	3	1	18015 	2002  	RAINBOW     	pico11.jpg  
2	4	3	26004 	2003  	PEBBLE      	pico16.jpg  
2	5	5	34012 	2002  	ISLAND      	pici30.jpg  
2	6	4	42002 	2002  	PIN         	pici22.jpg  
2	7	7	50008 	2002  	BELL        	pico20.jpg  
2	8	6	58015 	2002  	CURTAIN     	pico14.jpg  


SESSION 2 ended 02-Aug-2017 17:03:30 for SUBJECT number 19




******************************************************************************


SESSION 3 ended 02-Aug-2017 17:06:23 for SUBJECT number 19




******************************************************************************
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
9	15	0		14.965	  NaN	-0.0027		1		195		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
10	1	0		15.126	  NaN	0.0090		1		202		  NaN
10	2	0		15.126	  NaN	0.0107		1		203		  NaN
10	3	1		15.126	  NaN	0.0124		1		204		  NaN
10	4	0		15.126	  NaN	0.0181		1		205		  NaN
10	5	0		15.126	  NaN	-0.0027		1		206		  NaN
10	6	1		15.126	  NaN	0.0007		1		207		  NaN
10	7	0		15.126	  NaN	0.0302		1		208		  NaN
10	8	0		15.126	  NaN	0.0024		1		209		  NaN
10	9	1		15.126	  NaN	0.0057		1		210		  NaN
10	10	0		15.126	  NaN	0.0576		1		211		  NaN
10	11	0		15.126	  NaN	0.0092		1		212		  NaN
10	12	1		15.126	  NaN	0.0111		1		213		  NaN
10	13	0		15.126	  NaN	-0.0044		1		214		  NaN
10	14	0		15.126	  NaN	0.0144		1		215		  NaN
10	15	0		15.126	  NaN	-0.0006		1		216		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
11	1	0		15.249	  NaN	0.0131		1		223		  NaN
11	2	0		15.249	  NaN	0.0147		1		224		  NaN
11	3	1		15.249	  NaN	0.0163		1		225		  NaN
11	4	0		15.249	  NaN	0.0040		1		226		  NaN
11	5	0		15.249	  NaN	0.0199		1		227		  NaN
11	6	1		15.249	  NaN	0.0194		1		228		  NaN
11	7	0		15.249	  NaN	0.0283		1		229		  NaN
11	8	0		15.249	  NaN	0.0248		1		230		  NaN
11	9	1		15.249	  NaN	0.0266		1		231		  NaN
11	10	0		15.249	  NaN	0.0475		1		232		  NaN
11	11	0		15.249	  NaN	0.0135		1		233		  NaN
11	12	1		15.249	  NaN	0.0151		1		234		  NaN
11	13	0		15.249	  NaN	0.0039		1		235		  NaN
11	14	0		15.249	  NaN	0.0020		1		236		  NaN
11	15	0		15.249	  NaN	0.0201		1		237		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
12	1	0		15.355	  NaN	0.0156		1		244		  NaN
12	2	0		15.355	  NaN	0.0172		1		245		  NaN
12	3	1		15.355	  NaN	0.0022		1		246		  NaN
12	4	0		15.355	  NaN	0.0076		1		247		  NaN
12	5	0		15.355	  NaN	0.0223		1		248		  NaN
12	6	1		15.355	  NaN	0.0237		1		249		  NaN
12	7	0		15.355	  NaN	0.0574		1		250		  NaN
12	8	0		15.355	  NaN	0.0273		1		251		  NaN
12	9	1		15.355	  NaN	0.0124		1		252		  NaN
12	10	0		15.355	  NaN	0.0642		1		253		  NaN
12	11	0		15.355	  NaN	0.0156		1		254		  NaN
12	12	1		15.355	  NaN	0.0007		1		255		  NaN
12	13	0		15.355	  NaN	0.0008		1		256		  NaN
12	14	0		15.355	  NaN	0.0040		1		257		  NaN
12	15	0		15.355	  NaN	0.0224		1		258		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
13	1	0		15.488	  NaN	0.0178		1		265		  NaN
13	2	0		15.488	  NaN	0.0026		1		266		  NaN
13	3	1		15.488	  NaN	0.0211		1		267		  NaN
13	4	0		15.488	  NaN	0.0529		1		268		  NaN
13	5	0		15.488	  NaN	0.0244		1		269		  NaN
13	6	1		15.488	  NaN	0.0263		1		270		  NaN
13	7	0		15.488	  NaN	0.0632		1		271		  NaN
13	8	0		15.488	  NaN	0.0426		1		272		  NaN
13	9	1		15.488	  NaN	0.0124		1		273		  NaN
13	10	0		15.488	  NaN	0.0523		1		274		  NaN
13	11	0		15.488	  NaN	0.0183		1		275		  NaN
13	12	1		15.488	  NaN	0.0034		1		276		  NaN
13	13	0		15.488	  NaN	0.0407		1		277		  NaN
13	14	0		15.488	  NaN	0.0231		1		278		  NaN
13	15	0		15.488	  NaN	0.0230		1		279		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
14	1	0		15.740	  NaN	0.0038		1		286		  NaN
14	2	0		15.740	  NaN	0.0218		1		287		  NaN
14	3	1		15.740	  NaN	0.0236		1		288		  NaN
14	4	0		15.740	  NaN	0.0754		1		289		  NaN
14	5	0		15.740	  NaN	0.0269		1		290		  NaN
14	6	1		15.740	  NaN	0.0451		1		291		  NaN
14	7	0		15.740	  NaN	0.0463		1		292		  NaN
14	8	0		15.740	  NaN	0.0153		1		293		  NaN
14	9	1		15.740	  NaN	0.0172		1		294		  NaN
14	10	0		15.740	  NaN	0.0053		1		295		  NaN
14	11	0		15.740	  NaN	0.0206		1		296		  NaN
14	12	1		15.740	  NaN	0.0222		1		297		  NaN
14	13	0		15.740	  NaN	0.0629		1		298		  NaN
14	14	0		15.740	  NaN	0.0257		1		299		  NaN
14	15	0		15.740	  NaN	0.0104		1		300		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
15	1	0		16.047	  NaN	0.0058		1		307		  NaN
15	2	0		16.047	  NaN	0.0241		1		308		  NaN
15	3	1		16.047	  NaN	0.0260		1		309		  NaN
15	4	0		16.047	  NaN	0.0624		1		310		  NaN
15	5	0		16.047	  NaN	0.0103		1		311		  NaN
15	6	1		16.047	  NaN	0.0143		1		312		  NaN
15	7	0		16.047	  NaN	0.0669		1		313		  NaN
15	8	0		16.047	  NaN	0.0159		1		314		  NaN
15	9	1		16.047	  NaN	0.0194		1		315		  NaN
15	10	0		16.047	  NaN	0.0727		1		316		  NaN
15	11	0		16.047	  NaN	0.0210		1		317		  NaN
15	12	1		16.047	  NaN	0.0245		1		318		  NaN
15	13	0		16.047	  NaN	0.0234		1		319		  NaN
15	14	0		16.047	  NaN	0.0281		1		320		  NaN
15	15	0		16.047	  NaN	0.0128		1		321		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
16	1	0		16.285	  NaN	0.0040		1		328		  NaN
16	2	0		16.285	  NaN	0.0055		1		329		  NaN
16	3	1		16.285	  NaN	0.0073		1		330		  NaN
16	4	0		16.285	  NaN	0.0446		1		331		  NaN
16	5	0		16.285	  NaN	0.0106		1		332		  NaN
16	6	1		16.285	  NaN	0.0124		1		333		  NaN
16	7	0		16.285	  NaN	0.0126		1		334		  NaN
16	8	0		16.285	  NaN	-0.0035		1		335		  NaN
16	9	1		16.285	  NaN	0.0006		1		336		  NaN
16	10	0		16.285	  NaN	0.0537		1		337		  NaN
16	11	0		16.285	  NaN	0.0019		1		338		  NaN
16	12	1		16.285	  NaN	0.0035		1		339		  NaN
16	13	0		16.285	  NaN	0.0405		1		340		  NaN
16	14	0		16.285	  NaN	0.0092		1		341		  NaN
16	15	0		16.285	  NaN	0.0107		1		342		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
17	1	0		16.494	  NaN	0.0062		1		349		  NaN
17	2	0		16.494	  NaN	0.0077		1		350		  NaN
17	3	1		16.494	  NaN	0.0096		1		351		  NaN
17	4	0		16.494	  NaN	0.0433		1		352		  NaN
17	5	0		16.494	  NaN	0.0130		1		353		  NaN
17	6	1		16.494	  NaN	0.0145		1		354		  NaN
17	7	0		16.494	  NaN	0.0150		1		355		  NaN
17	8	0		16.494	  NaN	-0.0011		1		356		  NaN
17	9	1		16.494	  NaN	0.0031		1		357		  NaN
17	10	0		16.494	  NaN	0.0562		1		358		  NaN
17	11	0		16.494	  NaN	0.0064		1		359		  NaN
17	12	1		16.494	  NaN	0.0079		1		360		  NaN
17	13	0		16.494	  NaN	0.0410		1		361		  NaN
17	14	0		16.494	  NaN	0.0116		1		362		  NaN
17	15	0		16.494	  NaN	0.0133		1		363		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
18	1	0		16.668	  NaN	0.0085		1		370		  NaN
18	2	0		16.668	  NaN	0.0100		1		371		  NaN
